02138,33/04/17,F,1
02138,33/04/17,M,1
02138,33/05/06,F,1
02138,33/05/09,M,1
02138,33/05/20,M,1
02138,33/05/27,F,1
02138,33/06/12,M,1
02138,33/06/22,F,1
02138,33/06/26,F,1
02138,33/07/09,M,2
02138,33/07/10,F,1
02138,33/07/19,F,1
02138,33/08/06,F,1
02138,33/08/23,F,1
02138,33/09/11,M,1
02138,33/10/28,M,1
02138,33/11/02,F,1
02138,33/11/05,M,1
02138,33/11/14,F,1
02138,33/11/16,F,1
02138,33/11/30,M,1
02138,33/12/07,,1
02138,33/12/09,M,1
02138,33/12/19,M,1
02138,33/12/23,F,1
02138,33/12/29,,1
02138,34/01/09,F,1
02138,34/01/17,M,1
02138,34/02/01,F,2
02138,34/02/19,M,1
02138,34/02/28,F,1
02138,34/03/07,F,1
02138,34/03/10,F,1
02138,34/03/16,M,1
02138,34/03/23,,1
02138,34/04/15,F,1
02138,34/04/26,F,1
02138,34/05/06,M,1
02138,34/05/10,M,1
02138,34/05/28,M,1
02138,34/06/03,F,1
02138,34/06/07,M,1
02138,34/06/14,F,1
02138,34/06/29,F,1
02138,34/06/29,M,1
02138,34/07/16,F,1
02138,34/07/20,F,1
02138,34/07/23,F,1
02138,34/07/26,F,1
02138,34/08/04,M,1
02138,34/08/14,M,1
02138,34/08/21,M,1
02138,34/08/24,F,1
02138,34/08/25,F,1
02138,34/08/29,F,1
02138,34/09/01,F,1
02138,34/09/13,F,1
02138,34/09/16,F,1
02138,34/09/25,M,1
02138,34/10/03,M,1
02138,34/10/07,M,1
02138,34/10/08,F,1
02138,34/10/10,,1
02138,34/10/12,F,1
02138,34/10/13,F,1
02138,34/10/21,F,1
02138,34/11/04,F,1
02138,34/11/10,M,1
02138,34/11/11,M,1
02138,34/11/13,F,1
02138,34/11/18,M,1
02138,34/11/19,F,1
02138,34/11/21,M,1
02138,34/12/01,F,1
02138,34/12/02,F,1
02138,34/12/13,F,1
02138,34/12/24,M,1
02138,35/01/01,F,1
02138,35/01/01,M,1
02138,35/01/16,F,1
02138,35/01/24,M,1
02138,35/01/29,F,1
02138,35/02/02,F,2
02138,35/02/08,M,1
02138,35/02/20,F,1
02138,35/02/21,F,1
02138,35/03/03,F,1
02138,35/03/11,F,1
02138,35/03/13,M,1
02138,35/03/20,M,1
02138,35/03/21,F,1
02138,35/04/16,F,1
02138,35/04/19,,1
02138,35/05/19,F,1
02138,35/05/21,M,1
02138,35/05/26,M,1
02138,35/06/11,F,1
02138,35/06/19,F,1
02138,35/06/27,F,1
02138,35/07/01,M,1
02138,35/07/12,F,1
02138,35/07/21,M,1
02138,35/08/09,F,2
02138,35/08/22,M,1
02138,35/09/07,M,1
02138,35/09/10,M,1
02138,35/09/11,F,1
02138,35/09/16,M,1
02138,35/09/29,F,1
02138,35/10/02,M,1
02138,35/10/25,F,1
02138,35/11/03,M,1
02138,35/11/12,M,1
02138,35/11/22,M,1
02138,35/11/29,M,1
02138,35/12/26,F,1
02138,35/12/27,M,1
02138,36/01/01,M,1
02138,36/01/28,M,1
02138,36/02/04,F,1
02138,36/02/13,F,1
02138,36/02/18,M,1
02138,36/02/25,F,1
02138,36/03/07,M,1
02138,36/03/13,M,1
02138,36/03/14,F,1
02138,36/03/15,F,1
02138,36/03/22,M,1
02138,36/03/26,M,1
02138,36/04/03,F,1
02138,36/04/05,F,1
02138,36/04/09,F,1
02138,36/04/10,M,1
02138,36/04/12,F,1
02138,36/04/18,F,1
02138,36/04/30,F,1
02138,36/05/04,F,1
02138,36/05/15,F,1
02138,36/05/28,F,1
02138,36/06/02,F,1
02138,36/06/05,M,1
02138,36/06/16,F,1
02138,36/06/30,M,1
02138,36/07/06,F,1
02138,36/08/15,F,1
02138,36/08/16,F,1
02138,36/08/19,M,1
02138,36/08/23,,1
02138,36/09/09,F,1
02138,36/09/18,M,1
02138,36/10/05,F,1
02138,36/10/15,M,1
02138,36/10/17,F,1
02138,36/10/21,M,1
02138,36/10/22,M,1
02138,36/10/25,F,1
02138,36/10/28,F,1
02138,36/11/05,M,1
02138,36/11/11,M,1
02138,36/11/22,F,1
02138,36/11/22,M,1
02138,36/12/03,F,1
02138,36/12/06,F,1
02138,36/12/13,F,1
02138,36/12/14,M,1
02138,36/12/27,F,1
02138,37/01/05,M,1
02138,37/01/12,F,1
02138,37/01/27,M,1
02138,37/02/07,M,1
02138,37/02/14,F,2
02138,37/02/15,M,1
02138,37/02/17,F,1
02138,37/02/27,F,1
02138,37/03/11,M,1
02138,37/03/23,M,1
02138,37/03/31,M,1
02138,37/04/16,M,1
02138,37/04/25,F,1
02138,37/04/28,M,1
02138,37/04/30,M,1
02138,37/05/03,F,1
02138,37/05/03,M,1
02138,37/05/07,F,1
02138,37/05/11,F,1
02138,37/05/19,M,1
02138,37/05/25,M,1
02138,37/06/18,F,1
02138,37/06/26,M,1
02138,37/07/03,F,1
02138,37/07/05,M,1
02138,37/07/10,F,1
02138,37/07/10,M,1
02138,37/07/14,M,1
02138,37/08/11,M,1
02138,37/08/16,M,1
